,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
12,False,284:17-02-2021:0,19,1.3157894736842106,0.9459053029269173,0.0,1.0,1.0,2.0,3.0,4.0,11.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,190,1.0052631578947369,0.9893473259880529,0.0,0.0,1.0,2.0,3.0,73.0,134.0,173.0,189.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,0.0
13,False,179:07-02-2021:0,20,2.1,0.6407232755171874,1.9000000000000001,2.0,2.0,2.0,3.0,1.0,1.0,16.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,210,0.3333333333333333,0.6940163486438976,0.0,0.0,0.0,0.0,2.0,163.0,191.0,206.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,0.0
14,False,100:06-05-2021:0,11,2.272727272727273,1.009049958219026,0.5,2.0,3.0,3.0,3.0,1.0,2.0,5.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,66,0.696969696969697,1.0223607216738353,0.0,0.0,0.0,1.0,3.0,41.0,51.0,60.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,0.0
16,False,537:23-09-2020:0,8,1.125,0.9910312089651149,0.0,0.75,1.0,1.25,2.6499999999999995,2.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,0.7777777777777778,0.9292427365828928,0.0,0.0,0.5,1.0,2.25,18.0,28.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
18,False,612:10-06-2021:0,3,2.3333333333333335,0.5773502691896257,2.0,2.0,2.0,2.5,2.9,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,1.3333333333333333,1.2110601416389968,0.0,0.25,1.5,2.0,2.75,2.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0
19,False,723:12-12-2020:0,5,2.6,0.8944271909999159,1.4000000000000001,3.0,3.0,3.0,3.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,1.8,1.082325538564332,0.0,1.5,2.0,2.5,3.0,3.0,4.0,11.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.5
20,False,624:02-06-2020:0,6,1.5,1.0488088481701516,0.25,1.0,1.5,2.0,2.75,1.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21,1.619047619047619,0.9206622874969125,0.0,1.0,2.0,2.0,3.0,2.0,10.0,17.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.5
21,False,758:01-05-2021:1,4,1.75,1.5,0.15000000000000002,0.75,2.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10,2.0,1.0540925533894598,0.45,1.25,2.0,3.0,3.0,1.0,3.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
23,False,341:02-10-2020:0,8,0.5,0.7559289460184544,0.0,0.0,0.0,1.0,1.6499999999999995,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,0.7777777777777778,0.9292427365828928,0.0,0.0,0.5,1.0,2.25,18.0,28.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
24,False,99:21-03-2021:0,18,2.3333333333333335,0.8401680504168059,1.0,2.0,3.0,3.0,3.0,0.0,4.0,8.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,171,2.2923976608187133,1.1666445523482754,0.0,1.0,2.0,3.0,4.0,10.0,44.0,101.0,137.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,0.5
25,False,182:18-01-2021:0,7,2.142857142857143,0.6900655593423543,1.3,2.0,2.0,2.5,3.0,0.0,1.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,1.1785714285714286,0.8629652337776966,0.0,1.0,1.0,2.0,2.6499999999999986,6.0,19.0,26.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.5
26,False,330:15-12-2020:0,5,2.4,0.8944271909999159,1.2000000000000002,2.0,3.0,3.0,3.0,0.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,2.2,1.2649110640673518,0.0,1.5,2.0,3.0,4.0,2.0,4.0,8.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0
27,False,359:26-01-2021:0,13,2.076923076923077,0.75955452531275,1.2000000000000002,2.0,2.0,2.0,3.0,1.0,1.0,10.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,91,0.6923076923076923,1.0294799948658837,0.0,0.0,0.0,2.0,3.0,60.0,65.0,85.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,0.0
28,False,722:01-05-2021:0,33,2.3636363636363638,0.8950622121597825,1.0,1.0,3.0,3.0,3.0,0.0,9.0,12.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,561,1.8556149732620322,1.4524024511343665,0.0,1.0,2.0,3.0,4.0,128.0,258.0,379.0,438.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,0.0
29,False,455:17-04-2021:0,4,2.0,1.1547005383792515,1.0,1.0,2.0,3.0,3.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10,2.4,1.7126976771553506,0.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
30,False,36:10-02-2021:0,20,2.1,0.8522416262267903,0.0,2.0,2.0,3.0,3.0,2.0,2.0,14.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,210,2.8285714285714287,1.7795066401768094,0.0,2.0,3.0,4.0,5.0,30.0,52.0,98.0,121.0,160.0,205.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,0.5
31,False,216:04-01-2021:0,28,0.9285714285714286,0.9786071518602127,0.0,0.0,1.0,1.0,3.0,11.0,22.0,25.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,406,0.9359605911330049,1.3574985850157082,0.0,0.0,0.0,1.0,4.0,235.0,306.0,331.0,379.0,401.0,404.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,0.0
32,False,334:20-05-2021:0,23,2.608695652173913,0.4990108793478454,2.0,2.0,3.0,3.0,3.0,0.0,0.0,9.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,276,1.2028985507246377,0.8412926874960079,0.0,1.0,1.0,2.0,2.25,61.0,173.0,262.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,0.0
33,False,459:20-08-2020:0,2,2.0,1.4142135623730951,1.1,1.5,2.0,2.5,2.8999999999999995,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2.6666666666666665,1.5275252316519468,1.2000000000000002,2.0,3.0,3.5,3.9,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
35,False,252:19-10-2020:0,42,2.380952380952381,0.538850671761303,2.0,2.0,2.0,3.0,3.0,0.0,1.0,25.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,903,0.39867109634551495,0.9618432077140936,0.0,0.0,0.0,0.0,3.0,760.0,761.0,845.0,886.0,903.0,903.0,903.0,903.0,903.0,903.0,903.0,903.0,903.0,903.0,903.0,903.0,0.0
36,True,547+761,179,1.1396648044692737,1.1839478330071835,0.0,0.0,1.0,2.0,3.0,78.0,112.0,143.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,16110,6.8248913718187465,5.438400572971582,0.0,3.0,6.0,10.0,18.0,1675.0,2604.0,3978.0,5405.0,6502.0,7804.0,8935.0,10036.0,10915.0,11734.0,12393.0,12988.0,13514.0,13959.0,14341.0,14692.0,1.0
37,False,719:19-02-2021:0,21,1.2380952380952381,1.0442586798663396,0.0,0.0,1.0,2.0,3.0,6.0,13.0,18.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,231,1.4458874458874458,1.394201646374997,0.0,0.0,1.0,2.0,4.0,73.0,135.0,181.0,211.0,223.0,229.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,0.0
38,False,78:19-11-2020:0,7,2.5714285714285716,0.7867957924694432,1.3,2.5,3.0,3.0,3.0,0.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,1.5714285714285714,1.3173646934124716,0.0,0.0,2.0,3.0,3.0,10.0,12.0,18.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.5
39,False,614:11-03-2020:0,8,1.0,1.3093073414159542,0.0,0.0,0.5,1.5,3.0,4.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,1.7222222222222223,1.5604232230137551,0.0,0.0,1.0,3.0,4.0,10.0,20.0,22.0,32.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.5
40,False,373:13-04-2021:0,2,1.5,0.7071067811865476,1.05,1.25,1.5,1.75,1.95,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.5,1.9,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
41,False,32:02-06-2020:0,25,2.64,0.48989794855663565,2.0,2.0,3.0,3.0,3.0,0.0,0.0,9.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,325,0.7384615384615385,0.8936836494739803,0.0,0.0,0.0,1.0,2.0,167.0,259.0,309.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,0.0
42,False,576:02-08-2020:0,2,3.0,0.0,2.9999999999999996,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.3333333333333335,0.5773502691896257,3.0,3.0,3.0,3.5,3.9,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
44,True,35+934,192,1.0520833333333333,1.170043107154753,0.0,0.0,1.0,2.0,3.0,92.0,124.0,158.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,18528,7.892217184801382,6.23940677361242,0.0,3.0,7.0,12.0,20.0,1685.0,2615.0,3954.0,5387.0,6583.0,7936.0,9146.0,10283.0,11316.0,12247.0,13049.0,13776.0,14467.0,15095.0,15616.0,16151.0,1.0
45,False,45:06-04-2020:0,3,2.6666666666666665,0.5773502691896257,2.1,2.5,3.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,3.3333333333333335,1.8618986725025255,1.25,2.25,3.0,4.5,5.75,0.0,1.0,2.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
46,False,982:12-06-2021:1,10,2.8,0.4216370213557839,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,55,1.1636363636363636,1.1826466922344976,0.0,0.0,1.0,2.0,3.0,26.0,28.0,47.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,0.0
47,False,653:10-08-2020:0,48,1.2291666666666667,1.0766295582389325,0.0,0.0,1.0,2.0,3.0,16.0,28.0,41.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,1176,2.1700680272108843,1.4886768063170166,0.0,1.0,2.0,3.0,5.0,186.0,410.0,703.0,953.0,1090.0,1162.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,0.0
48,False,799:21-06-2021:1,8,1.75,0.7071067811865476,0.7000000000000001,2.0,2.0,2.0,2.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,0.3888888888888889,0.8027729719194864,0.0,0.0,0.0,0.0,2.0,29.0,29.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
49,False,356:14-01-2021:0,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1.3333333333333333,1.1547005383792515,0.2,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
50,False,718:20-06-2021:0,9,1.4444444444444444,1.3333333333333333,0.0,0.0,1.0,3.0,3.0,3.0,5.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,45,2.111111111111111,1.5553751699162228,0.0,1.0,2.0,3.0,4.799999999999997,9.0,18.0,25.0,36.0,42.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0
51,False,397:01-10-2020:0,9,2.4444444444444446,0.8819171036881968,1.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,45,2.8,1.2720777563426766,0.0,2.0,3.0,4.0,4.0,4.0,7.0,15.0,28.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.5
52,False,221:06-02-2021:0,3,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,1.6666666666666667,0.816496580927726,0.5,2.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
53,False,965:17-06-2021:1,2,3.0,0.0,2.9999999999999996,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2.0,1.7320508075688772,0.30000000000000004,1.5,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
54,False,73:25-06-2021:0,7,2.4285714285714284,0.9759000729485332,1.0,2.0,3.0,3.0,3.0,0.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,0.9642857142857143,1.231745008999739,0.0,0.0,0.0,2.0,3.0,16.0,18.0,23.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0
55,False,107:08-08-2020:0,41,1.9024390243902438,0.8603742804378943,1.0,1.0,2.0,3.0,3.0,0.0,17.0,28.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,861,1.637630662020906,1.2041308582940462,0.0,1.0,2.0,2.0,4.0,182.0,402.0,659.0,791.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,0.0
57,False,571:18-12-2020:0,8,0.75,1.164964745021435,0.0,0.0,0.0,1.25,2.6499999999999995,5.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,1.2777777777777777,1.3858697343671664,0.0,0.0,1.0,2.0,3.25,15.0,22.0,28.0,34.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.5
58,False,697:21-07-2020:0,48,1.2291666666666667,1.0766295582389325,0.0,0.0,1.0,2.0,3.0,16.0,28.0,41.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,1176,2.1700680272108843,1.4886768063170166,0.0,1.0,2.0,3.0,5.0,186.0,410.0,703.0,953.0,1090.0,1162.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,0.0
59,False,853:06-01-2021:1,60,1.65,0.7988338958884625,1.0,1.0,2.0,2.0,3.0,2.0,29.0,50.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,1830,1.0508196721311476,1.0968102692845214,0.0,0.0,1.0,2.0,3.0,764.0,1229.0,1610.0,1794.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,0.0
61,False,813:20-04-2021:1,19,0.6842105263157895,0.8852263727398502,0.0,0.0,0.0,1.0,2.099999999999998,10.0,16.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,190,1.2,1.1417984514369004,0.0,0.0,1.0,2.0,3.0,61.0,128.0,162.0,182.0,189.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,0.0
62,False,593:04-06-2021:0,11,1.3636363636363635,1.1200649331826502,0.0,1.0,1.0,2.0,3.0,2.0,8.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,66,1.0,1.0524696231684352,0.0,0.0,1.0,2.0,3.0,30.0,42.0,60.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,0.0
65,False,886:06-01-2021:1,19,2.1052631578947367,0.6578362547106201,1.8,2.0,2.0,2.0,3.0,1.0,1.0,15.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,190,1.8263157894736841,1.859152138001661,0.0,0.0,2.0,4.0,5.0,82.0,92.0,123.0,132.0,174.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,0.0
66,False,228:28-01-2021:0,20,1.7,0.7326950970650465,1.0,1.0,2.0,2.0,3.0,0.0,9.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,210,1.1285714285714286,1.066067700365929,0.0,0.0,1.0,2.0,3.0,75.0,137.0,184.0,207.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,0.0
67,False,541:15-05-2021:0,29,1.9310344827586208,0.7526635789342986,1.0,1.0,2.0,2.0,3.0,0.0,9.0,22.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,435,1.6482758620689655,1.0638446567420878,0.0,1.0,2.0,2.0,3.0,64.0,204.0,337.0,418.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,0.0
